,doc_index,doc_id,token,bow
2882,166,GPXX0WTIEN,process,1
2883,166,GPXX0WTIEN,library,1
2884,166,GPXX0WTIEN,know,2
2885,166,GPXX0WTIEN,hotdog,2
2886,166,GPXX0WTIEN,picture,1
2887,166,GPXX0WTIEN,you‚,1
2888,166,GPXX0WTIEN,certain,1
2889,166,GPXX0WTIEN,bird,1
2890,166,GPXX0WTIEN,days,1
2891,166,GPXX0WTIEN,detect,1
2892,166,GPXX0WTIEN,lot,1
2893,166,GPXX0WTIEN,machines,1
2894,166,GPXX0WTIEN,object,2
2895,166,GPXX0WTIEN,plane,1
2896,166,GPXX0WTIEN,pytorch,1
2897,166,GPXX0WTIEN,recognizing,1
2898,166,GPXX0WTIEN,repeated,1
2899,166,GPXX0WTIEN,superman,1
2900,166,GPXX0WTIEN,train,3
2901,167,GPXX08WYEN,learn,1
2902,167,GPXX08WYEN,microservices,2
2903,167,GPXX08WYEN,using,2
2904,167,GPXX08WYEN,eclipse,1
2905,167,GPXX08WYEN,java,1
2906,167,GPXX08WYEN,microprofile,2
2907,167,GPXX08WYEN,provide,1
2908,167,GPXX08WYEN,config,2
2909,167,GPXX08WYEN,configuration,2
2910,167,GPXX08WYEN,external,1
2911,167,GPXX08WYEN,externalizing,1
2912,168,GPXX0UMSEN,learn,1
2913,168,GPXX0UMSEN,services,1
2914,168,GPXX0UMSEN,system,2
2915,168,GPXX0UMSEN,microservices,1
2916,168,GPXX0UMSEN,reactive,3
2917,168,GPXX0UMSEN,restful,2
2918,168,GPXX0UMSEN,using,1
2919,168,GPXX0UMSEN,java,1
2920,168,GPXX0UMSEN,microprofile,1
2921,168,GPXX0UMSEN,integrate,1
2922,168,GPXX0UMSEN,messaging,1
2923,168,GPXX0UMSEN,integrating,1
2924,169,GPXX0M6UEN,use,1
2925,169,GPXX0M6UEN,using,1
2926,169,GPXX0M6UEN,database,1
2927,169,GPXX0M6UEN,guided,1
2928,169,GPXX0M6UEN,project,1
2929,169,GPXX0M6UEN,line,1
2930,169,GPXX0M6UEN,cassandra,3
2931,169,GPXX0M6UEN,language,1
2932,169,GPXX0M6UEN,query,1
2933,169,GPXX0M6UEN,operations,2
2934,169,GPXX0M6UEN,command,1
2935,169,GPXX0M6UEN,shell,2
2936,169,GPXX0M6UEN,cql,1
2937,169,GPXX0M6UEN,execute,2
2938,169,GPXX0M6UEN,keyspace,2
2939,170,GPXX097UEN,create,2
2940,170,GPXX097UEN,read,1
2941,170,GPXX097UEN,using,1
2942,170,GPXX097UEN,performing,1
2943,170,GPXX097UEN,guided,1
2944,170,GPXX097UEN,project,1
2945,170,GPXX097UEN,line,1
2946,170,GPXX097UEN,table,2
2947,170,GPXX097UEN,cassandra,2
2948,170,GPXX097UEN,perform,1
2949,170,GPXX097UEN,update,1
2950,170,GPXX097UEN,interface,1
2951,170,GPXX097UEN,operations,2
2952,170,GPXX097UEN,command,1
2953,170,GPXX097UEN,shell,1
2954,170,GPXX097UEN,cql,1
2955,170,GPXX097UEN,cqlsh,1
2956,170,GPXX097UEN,crud,2
2957,170,GPXX097UEN,delete,1
2958,171,SN0111EN,coming,1
2959,171,SN0111EN,create,1
2960,171,SN0111EN,course,3
2961,171,SN0111EN,videos,1
2962,171,SN0111EN,creating,1
2963,171,SN0111EN,get,1
2964,171,SN0111EN,guided,2
2965,171,SN0111EN,started,1
2966,171,SN0111EN,hands,2
2967,171,SN0111EN,lab,1
2968,171,SN0111EN,available,1
2969,171,SN0111EN,projects,2
2970,171,SN0111EN,certificate,1
2971,171,SN0111EN,labs,1
2972,171,SN0111EN,assessments,1
2973,171,SN0111EN,instructions,1
2974,171,SN0111EN,preview,1
2975,171,SN0111EN,publish,1
2976,171,SN0111EN,version,1
2977,171,SN0111EN,weeks,1
2978,172,GPXX0JGFEN,create,1
2979,172,GPXX0JGFEN,learn,1
2980,172,GPXX0JGFEN,jax,2
2981,172,GPXX0JGFEN,restful,1
2982,172,GPXX0JGFEN,rs,2
2983,172,GPXX0JGFEN,using,1
2984,172,GPXX0JGFEN,liberty,1
2985,172,GPXX0JGFEN,open,1
2986,172,GPXX0JGFEN,service,1
2987,172,GPXX0JGFEN,java,1
2988,172,GPXX0JGFEN,json,2
2989,172,GPXX0JGFEN,microservice,1
2990,172,GPXX0JGFEN,simple,1
2991,172,GPXX0JGFEN,building,1
2992,172,GPXX0JGFEN,rest,1
2993,172,GPXX0JGFEN,b,2
2994,173,CO0193EN,cloud,2
2995,173,CO0193EN,services,2
2996,173,CO0193EN,conference,2
2997,173,CO0193EN,containers,2
2998,173,CO0193EN,hybrid,2
2999,173,CO0193EN,backend,2
3000,174,GPXX0HC7EN,using,1
3001,174,GPXX0HC7EN,guided,1
3002,174,GPXX0HC7EN,project,1
3003,174,GPXX0HC7EN,python,1
3004,174,GPXX0HC7EN,artistic,1
3005,174,GPXX0HC7EN,creativity,1
3006,174,GPXX0HC7EN,opencv,1
3007,174,GPXX0HC7EN,painting,1
3008,174,GPXX0HC7EN,paintings,2
3009,174,GPXX0HC7EN,photographs,2
3010,174,GPXX0HC7EN,photos,1
3011,174,GPXX0HC7EN,showcase,1
3012,174,GPXX0HC7EN,sketch,1
3013,174,GPXX0HC7EN,sketches,2
3014,174,GPXX0HC7EN,transform,3
3015,174,GPXX0HC7EN,wanted,1
3016,174,GPXX0HC7EN,¬†,1
3017,175,GPXX04MXEN,users,1
3018,175,GPXX04MXEN,introduction,1
3019,175,GPXX04MXEN,testing,2
3020,175,GPXX04MXEN,different,1
3021,175,GPXX04MXEN,performs,1
3022,175,GPXX04MXEN,set,1
3023,175,GPXX04MXEN,groups,1
3024,175,GPXX04MXEN,design,1
3025,175,GPXX04MXEN,b,1
3026,175,GPXX04MXEN,allocated,1
3027,175,GPXX04MXEN,compare,1
3028,175,GPXX04MXEN,decide,1
3029,175,GPXX04MXEN,experiment,2
3030,175,GPXX04MXEN,experimental,1
3031,175,GPXX04MXEN,quick,1
3032,175,GPXX04MXEN,refers,1
3033,175,GPXX04MXEN,something,1
3034,175,GPXX04MXEN,two,1
3035,175,GPXX04MXEN,versions,1
3036,176,DS0101EN,data,7
3037,176,DS0101EN,course,1
3038,176,DS0101EN,used,1
3039,176,DS0101EN,introduction,1
3040,176,DS0101EN,science,5
3041,176,DS0101EN,get,1
3042,176,DS0101EN,working,1
3043,176,DS0101EN,work,1
3044,176,DS0101EN,times,1
3045,176,DS0101EN,field,2
3046,176,DS0101EN,overview,1
3047,176,DS0101EN,every,1
3048,176,DS0101EN,today,1
3049,176,DS0101EN,year,1
3050,176,DS0101EN,collection,1
3051,176,DS0101EN,insights,1
3052,176,DS0101EN,people,1
3053,176,DS0101EN,trends,1
3054,176,DS0101EN,ancient,2
3055,176,DS0101EN,art,1
3056,176,DS0101EN,carved,1
3057,176,DS0101EN,census,1
3058,176,DS0101EN,distinct,1
3059,176,DS0101EN,efficiency,1
3060,176,DS0101EN,egyptians,1
3061,176,DS0101EN,flooding,1
3062,176,DS0101EN,increase,1
3063,176,DS0101EN,meet,1
3064,176,DS0101EN,practitioners,1
3065,176,DS0101EN,predicted,1
3066,176,DS0101EN,river,1
3067,176,DS0101EN,tax,1
3068,176,DS0101EN,uncovering,1
3069,176,DS0101EN,unique,1
3070,177,LB0101ENv1,course,1
3071,177,LB0101ENv1,need,1
3072,177,LB0101ENv1,problems,1
3073,177,LB0101ENv1,systems,2
3074,177,LB0101ENv1,reactive,6
3075,177,LB0101ENv1,introduction,1
3076,177,LB0101ENv1,teaches,1
3077,177,LB0101ENv1,architecture,2
3078,177,LB0101ENv1,different,1
3079,177,LB0101ENv1,introduces,1
3080,177,LB0101ENv1,programming,1
3081,177,LB0101ENv1,core,1
3082,177,LB0101ENv1,students,1
3083,177,LB0101ENv1,solve,1
3084,177,LB0101ENv1,principles,1
3085,177,LB0101ENv1,showing,1
3086,177,LB0101ENv1,relate,1
3087,177,LB0101ENv1,architectures,1
3088,177,LB0101ENv1,contrasts,1
3089,177,LB0101ENv1,trying,1
3090,178,DS0301EN,data,2
3091,178,DS0301EN,fundamentals,2
3092,178,DS0301EN,privacy,2
3093,179,GPXX0RL8EN,consuming,1
3094,179,GPXX0RL8EN,restful,2
3095,179,GPXX0RL8EN,liberty,1
3096,179,GPXX0RL8EN,open,1
3097,179,GPXX0RL8EN,service,2
3098,179,GPXX0RL8EN,access,1
3099,179,GPXX0RL8EN,java,1
3100,179,GPXX0RL8EN,web,2
3101,179,GPXX0RL8EN,simple,1
3102,179,GPXX0RL8EN,resources,1
3103,179,GPXX0RL8EN,consume,1
3104,179,GPXX0RL8EN,angularjs,2
3105,180,GPXX05LMEN,learn,1
3106,180,GPXX05LMEN,microservices,2
3107,180,GPXX05LMEN,using,1
3108,180,GPXX05LMEN,framework,1
3109,180,GPXX05LMEN,liberty,1
3110,180,GPXX05LMEN,open,1
3111,180,GPXX05LMEN,test,1
3112,180,GPXX05LMEN,testing,1
3113,180,GPXX05LMEN,java,2
3114,180,GPXX05LMEN,implement,1
3115,180,GPXX05LMEN,contracts,1
3116,180,GPXX05LMEN,driven,2
3117,180,GPXX05LMEN,consumer,2
3118,180,GPXX05LMEN,contract,1
3119,180,GPXX05LMEN,pact,1
3120,181,BD0111EN,data,2
3121,181,BD0111EN,course,1
3122,181,BD0111EN,large,1
3123,181,BD0111EN,processing,1
3124,181,BD0111EN,apache,1
3125,181,BD0111EN,big,1
3126,181,BD0111EN,distributed,1
3127,181,BD0111EN,teaches,1
3128,181,BD0111EN,hadoop,3
3129,181,BD0111EN,concepts,1
3130,181,BD0111EN,introduces,1
3131,181,BD0111EN,free,1
3132,181,BD0111EN,sets,1
3133,182,CC0101EN,cloud,3
3134,182,CC0101EN,course,1
3135,182,CC0101EN,computing,2
3136,182,CC0101EN,introduction,1
3137,182,CC0101EN,concepts,1
3138,182,CC0101EN,introduces,1
3139,182,CC0101EN,understanding,1
3140,182,CC0101EN,foundational,1
3141,182,CC0101EN,knowledge,1
3142,182,CC0101EN,core,1
3143,182,CC0101EN,business,1
3144,182,CC0101EN,gain,1
3145,182,CC0101EN,perspectives,1
3146,182,CC0101EN,practitioner,1
3147,182,CC0101EN,required,1
3148,183,GPXX0UN5EN,build,1
3149,183,GPXX0UN5EN,classification,2
3150,183,GPXX0UN5EN,popular,1
3151,183,GPXX0UN5EN,processing,1
3152,183,GPXX0UN5EN,several,1
3153,183,GPXX0UN5EN,understand,1
3154,183,GPXX0UN5EN,using,1
3155,183,GPXX0UN5EN,analysis,2
3156,183,GPXX0UN5EN,test,1
3157,183,GPXX0UN5EN,guided,1
3158,183,GPXX0UN5EN,project,1
3159,183,GPXX0UN5EN,media,1
3160,183,GPXX0UN5EN,service,1
3161,183,GPXX0UN5EN,social,2
3162,183,GPXX0UN5EN,help,2
3163,183,GPXX0UN5EN,tool,1
3164,183,GPXX0UN5EN,language,1
3165,183,GPXX0UN5EN,sentiment,3
3166,183,GPXX0UN5EN,business,1
3167,183,GPXX0UN5EN,model,1
3168,183,GPXX0UN5EN,brand,1
3169,183,GPXX0UN5EN,negative,1
3170,183,GPXX0UN5EN,positive,1
3171,183,GPXX0UN5EN,product,1
3172,183,GPXX0UN5EN,information,1
3173,183,GPXX0UN5EN,derive,1
3174,183,GPXX0UN5EN,techniques,1
3175,183,GPXX0UN5EN,become,1
3176,183,GPXX0UN5EN,businesses,1
3177,183,GPXX0UN5EN,divide,1
3178,183,GPXX0UN5EN,extract,1
3179,183,GPXX0UN5EN,introduced,1
3180,183,GPXX0UN5EN,meaning,1
3181,183,GPXX0UN5EN,natural,1
3182,183,GPXX0UN5EN,reviews,3
3183,183,GPXX0UN5EN,subjective,1
3184,183,GPXX0UN5EN,yelp,2
3185,184,BD0221EN,data,1
3186,184,BD0221EN,classification,1
3187,184,BD0221EN,learning,2
3188,184,BD0221EN,machine,2
3189,184,BD0221EN,provides,3
3190,184,BD0221EN,spark,2
3191,184,BD0221EN,pipelines,1
3192,184,BD0221EN,tools,1
3193,184,BD0221EN,algorithms,1
3194,184,BD0221EN,clustering,1
3195,184,BD0221EN,operations,1
3196,184,BD0221EN,statistics,1
3197,184,BD0221EN,various,1
3198,184,BD0221EN,library,1
3199,184,BD0221EN,algebra,1
3200,184,BD0221EN,linear,1
3201,184,BD0221EN,regression,1
3202,184,BD0221EN,collaborative,1
3203,184,BD0221EN,featurization,1
3204,184,BD0221EN,filtering,1
3205,184,BD0221EN,handing,1
3206,184,BD0221EN,handling,1
3207,184,BD0221EN,known,1
3208,184,BD0221EN,mllib,3
3209,184,BD0221EN,persistence,1
3210,184,BD0221EN,utilities,1
3211,185,CC0103EN,cloud,4
3212,185,CC0103EN,learn,1
3213,185,CC0103EN,services,1
3214,185,CC0103EN,course,1
3215,185,CC0103EN,ibm,3
3216,185,CC0103EN,public,1
3217,185,CC0103EN,open,1
3218,185,CC0103EN,essentials,1
3219,185,CC0103EN,introduces,1
3220,185,CC0103EN,make,1
3221,185,CC0103EN,secure,1
3222,185,CC0103EN,many,1
3223,185,CC0103EN,developers,1
3224,185,CC0103EN,enterprises,1
3225,185,CC0103EN,offerings,1
3226,185,CC0103EN,v3,1
3227,186,GPXX0TY1EN,data,1
3228,186,GPXX0TY1EN,ibm,1
3229,186,GPXX0TY1EN,performing,1
3230,186,GPXX0TY1EN,database,2
3231,186,GPXX0TY1EN,guided,1
3232,186,GPXX0TY1EN,project,1
3233,186,GPXX0TY1EN,service,1
3234,186,GPXX0TY1EN,perform,1
3235,186,GPXX0TY1EN,simple,1
3236,186,GPXX0TY1EN,operations,3
3237,186,GPXX0TY1EN,activities,1
3238,186,GPXX0TY1EN,launch,1
3239,186,GPXX0TY1EN,dashboard,2
3240,186,GPXX0TY1EN,monitor,1
3241,186,GPXX0TY1EN,cloudant,2
3242,186,GPXX0TY1EN,dbaas,1
3243,186,GPXX0TY1EN,querying,1
3244,186,GPXX0TY1EN,copying,1
3245,187,GPXX0T3CEN,cloud,1
3246,187,GPXX0T3CEN,data,1
3247,187,GPXX0T3CEN,ibm,2
3248,187,GPXX0T3CEN,database,1
3249,187,GPXX0T3CEN,guided,1
3250,187,GPXX0T3CEN,project,1
3251,187,GPXX0T3CEN,working,2
3252,187,GPXX0T3CEN,databases,1
3253,187,GPXX0T3CEN,operations,1
3254,187,GPXX0T3CEN,real,1
3255,187,GPXX0T3CEN,explore,1
3256,187,GPXX0T3CEN,cloudant,1
3257,187,GPXX0T3CEN,estate,1
3258,188,PY0101EN,data,2
3259,188,PY0101EN,take,1
3260,188,PY0101EN,based,1
3261,188,PY0101EN,course,1
3262,188,PY0101EN,using,1
3263,188,PY0101EN,analysis,1
3264,188,PY0101EN,science,1
3265,188,PY0101EN,basic,1
3266,188,PY0101EN,hands,1
3267,188,PY0101EN,python,4
3268,188,PY0101EN,lab,1
3269,188,PY0101EN,programming,1
3270,188,PY0101EN,perform,1
3271,188,PY0101EN,environment,1
3272,188,PY0101EN,write,1
3273,188,PY0101EN,able,1
3274,188,PY0101EN,jupyter,1
3275,188,PY0101EN,matter,1
3276,188,PY0101EN,beginner,1
3277,188,PY0101EN,friendly,1
3278,188,PY0101EN,hours,1
3279,188,PY0101EN,scripts,1
3280,188,PY0101EN,zero,1
3281,189,CC0201EN,cloud,1
3282,189,CC0201EN,course,1
3283,189,CC0201EN,computing,1
3284,189,CC0201EN,introduction,1
3285,189,CC0201EN,containers,4
3286,189,CC0201EN,docker,1
3287,189,CC0201EN,concepts,1
3288,189,CC0201EN,introduces,1
3289,189,CC0201EN,virtual,1
3290,189,CC0201EN,core,1
3291,189,CC0201EN,ecosystem,1
3292,189,CC0201EN,istio,1
3293,189,CC0201EN,kubernetes,3
3294,189,CC0201EN,explains,1
3295,189,CC0201EN,openshift,2
3296,189,CC0201EN,covers,1
3297,189,CC0201EN,knative,1
3298,189,CC0201EN,emerging,1
3299,189,CC0201EN,related,1
3300,189,CC0201EN,machines,1
3301,189,CC0201EN,differ,1
3302,189,CC0201EN,importance,1
3303,189,CC0201EN,technologies,1
3304,189,CC0201EN,v2,1
3305,190,BD0123EN,data,1
3306,190,BD0123EN,learn,1
3307,190,BD0123EN,system,1
3308,190,BD0123EN,apache,1
3309,190,BD0123EN,cluster,1
3310,190,BD0123EN,used,1
3311,190,BD0123EN,get,1
3312,190,BD0123EN,topic,1
3313,190,BD0123EN,pipelines,2
3314,190,BD0123EN,terms,1
3315,190,BD0123EN,messaging,1
3316,190,BD0123EN,something,1
3317,190,BD0123EN,consumer,1
3318,190,BD0123EN,brewing,1
3319,190,BD0123EN,broker,1
3320,190,BD0123EN,category,1
3321,190,BD0123EN,connected,1
3322,190,BD0123EN,describe,1
3323,190,BD0123EN,hear,1
3324,190,BD0123EN,kafka,1
3325,190,BD0123EN,means,1
3326,190,BD0123EN,producer,1
3327,190,BD0123EN,simplifying,1
3328,191,DB0101EN,database,1
3329,191,DB0101EN,first,1
3330,191,DB0101EN,hands,1
3331,191,DB0101EN,basics,1
3332,191,DB0101EN,dive,1
3333,191,DB0101EN,world,1
3334,191,DB0101EN,exercises,1
3335,191,DB0101EN,explain,1
3336,191,DB0101EN,relational,4
3337,191,DB0101EN,sql,4
3338,191,DB0101EN,databases,3
3339,191,DB0101EN,ready,1
3340,191,DB0101EN,various,1
3341,191,DB0101EN,model,1
3342,191,DB0101EN,able,1
3343,191,DB0101EN,steps,1
3344,191,DB0101EN,try,1
3345,191,DB0101EN,hours,1
3346,191,DB0101EN,aspects,1
3347,191,DB0101EN,discuss,1
3348,191,DB0101EN,guide,1
3349,192,GPXX05RDEN,data,2
3350,192,GPXX05RDEN,analyze,1
3351,192,GPXX05RDEN,using,1
3352,192,GPXX05RDEN,analysis,1
3353,192,GPXX05RDEN,show,1
3354,192,GPXX05RDEN,try,1
3355,192,GPXX05RDEN,appointment,2
3356,192,GPXX05RDEN,medical,2
3357,192,GPXX05RDEN,notebook,1
3358,192,GPXX05RDEN,patients,1
3359,192,GPXX05RDEN,reasons,1
3360,193,DV0151EN,create,1
3361,193,DV0151EN,data,3
3362,193,DV0151EN,learn,1
3363,193,DV0151EN,way,1
3364,193,DV0151EN,course,1
3365,193,DV0151EN,feel,1
3366,193,DV0151EN,r,1
3367,193,DV0151EN,help,1
3368,193,DV0151EN,beautiful,1
3369,193,DV0151EN,wish,1
3370,193,DV0151EN,visualization,2
3371,193,DV0151EN,form,1
3372,193,DV0151EN,patterns,1
3373,193,DV0151EN,display,1
3374,193,DV0151EN,trends,1
3375,193,DV0151EN,charts,1
3376,193,DV0151EN,customizing,1
3377,193,DV0151EN,facilitates,1
3378,193,DV0151EN,findings,1
3379,193,DV0151EN,graphics,2
3380,193,DV0151EN,identifying,1
3381,193,DV0151EN,interpretation,1
3382,193,DV0151EN,look,1
3383,193,DV0151EN,presentation,1
3384,193,DV0151EN,summarize,1
3385,194,GPXX0BSAEN,data,2
3386,194,GPXX0BSAEN,learn,1
3387,194,GPXX0BSAEN,services,2
3388,194,GPXX0BSAEN,use,1
3389,194,GPXX0BSAEN,using,2
3390,194,GPXX0BSAEN,api,1
3391,194,GPXX0BSAEN,test,1
3392,194,GPXX0BSAEN,microprofile,2
3393,194,GPXX0BSAEN,tool,1
3394,194,GPXX0BSAEN,microservice,1
3395,194,GPXX0BSAEN,interactive,1
3396,194,GPXX0BSAEN,query,2
3397,194,GPXX0BSAEN,update,2
3398,194,GPXX0BSAEN,graphiql,1
3399,194,GPXX0BSAEN,graphql,4
3400,194,GPXX0BSAEN,implementing,1
3401,194,GPXX0BSAEN,multiple,2
3402,194,GPXX0BSAEN,mutations,1
3403,194,GPXX0BSAEN,queries,1
3404,195,GPXX0G81EN,consuming,1
3405,195,GPXX0G81EN,restful,2
3406,195,GPXX0G81EN,liberty,1
3407,195,GPXX0G81EN,open,1
3408,195,GPXX0G81EN,service,2
3409,195,GPXX0G81EN,access,1
3410,195,GPXX0G81EN,java,1
3411,195,GPXX0G81EN,web,2
3412,195,GPXX0G81EN,simple,1
3413,195,GPXX0G81EN,resources,1
3414,195,GPXX0G81EN,consume,1
3415,195,GPXX0G81EN,reactjs,2
3416,196,GPXX0FFCEN,build,1
3417,196,GPXX0FFCEN,learn,1
3418,196,GPXX0FFCEN,using,1
3419,196,GPXX0FFCEN,application,2
3420,196,GPXX0FFCEN,liberty,2
3421,196,GPXX0FFCEN,open,2
3422,196,GPXX0FFCEN,test,1
3423,196,GPXX0FFCEN,testing,1
3424,196,GPXX0FFCEN,java,1
3425,196,GPXX0FFCEN,web,2
3426,196,GPXX0FFCEN,simple,1
3427,196,GPXX0FFCEN,building,1
3428,196,GPXX0FFCEN,maven,1
3429,197,GPXX0MP0EN,use,1
3430,197,GPXX0MP0EN,restful,2
3431,197,GPXX0MP0EN,using,1
3432,197,GPXX0MP0EN,application,2
3433,197,GPXX0MP0EN,liberty,1
3434,197,GPXX0MP0EN,open,1
3435,197,GPXX0MP0EN,service,1
3436,197,GPXX0MP0EN,java,1
3437,197,GPXX0MP0EN,web,1
3438,197,GPXX0MP0EN,microservice,1
3439,197,GPXX0MP0EN,engine,2
3440,197,GPXX0MP0EN,building,1
3441,197,GPXX0MP0EN,explore,1
3442,197,GPXX0MP0EN,you‚,1
3443,197,GPXX0MP0EN,driven,1
3444,197,GPXX0MP0EN,drive,1
3445,197,GPXX0MP0EN,hateoas,2
3446,197,GPXX0MP0EN,hypermedia,3
3447,197,GPXX0MP0EN,state,2
3448,198,DV0101EN,create,1
3449,198,DV0101EN,data,4
3450,198,DV0101EN,learn,1
3451,198,DV0101EN,way,1
3452,198,DV0101EN,course,1
3453,198,DV0101EN,python,2
3454,198,DV0101EN,customize,1
3455,198,DV0101EN,help,1
3456,198,DV0101EN,general,1
3457,198,DV0101EN,make,1
3458,198,DV0101EN,customers,1
3459,198,DV0101EN,clients,1
3460,198,DV0101EN,insights,1
3461,198,DV0101EN,graphical,1
3462,198,DV0101EN,representation,1
3463,198,DV0101EN,visualization,3
3464,198,DV0101EN,form,1
3465,198,DV0101EN,patterns,1
3466,198,DV0101EN,display,1
3467,198,DV0101EN,trends,1
3468,198,DV0101EN,charts,1
3469,198,DV0101EN,facilitates,1
3470,198,DV0101EN,findings,1
3471,198,DV0101EN,graphics,1
3472,198,DV0101EN,identifying,1
3473,198,DV0101EN,interpretation,1
3474,198,DV0101EN,summarize,1
3475,198,DV0101EN,audience,1
3476,198,DV0101EN,convey,1
3477,198,DV0101EN,effective,1
3478,198,DV0101EN,interesting,1
3479,198,DV0101EN,order,1
3480,198,DV0101EN,pleasing,1
3481,198,DV0101EN,stakeholders,1
3482,199,ML0103EN,data,2
3483,199,ML0103EN,take,1
3484,199,ML0103EN,case,1
3485,199,ML0103EN,course,2
3486,199,ML0103EN,big,1
3487,199,ML0103EN,digital,1
3488,199,ML0103EN,analytics,1
3489,199,ML0103EN,methods,1
3490,199,ML0103EN,end,2
3491,199,ML0103EN,business,1
3492,199,ML0103EN,model,1
3493,199,ML0103EN,process,1
3494,199,ML0103EN,apply,1
3495,199,ML0103EN,principles,1
3496,199,ML0103EN,insights,1
3497,199,ML0103EN,study,1
3498,199,ML0103EN,variety,1
3499,199,ML0103EN,contexts,1
3500,199,ML0103EN,complete,1
3501,199,ML0103EN,approach,1
3502,199,ML0103EN,sourcing,1
3503,199,ML0103EN,regression,1
3504,199,ML0103EN,identifying,1
3505,199,ML0103EN,address,1
3506,199,ML0103EN,arriving,1
3507,199,ML0103EN,designing,1
3508,199,ML0103EN,medium,1
3509,199,ML0103EN,objective,1
3510,199,ML0103EN,small,1
3511,199,ML0103EN,uses,1
3512,200,ML0151EN,learn,1
3513,200,ML0151EN,course,1
3514,200,ML0151EN,learning,5
3515,200,ML0151EN,machine,4
3516,200,ML0151EN,using,1
3517,200,ML0151EN,r,2
3518,200,ML0151EN,basics,1
3519,200,ML0151EN,language,1
3520,200,ML0151EN,programming,1
3521,200,ML0151EN,statistical,1
3522,200,ML0151EN,modeling,1
3523,200,ML0151EN,supervised,1
3524,200,ML0151EN,unsupervised,1
3525,200,ML0151EN,known,1
3526,200,ML0151EN,look,1
3527,200,ML0151EN,approachable,1
3528,200,ML0151EN,comparison,1
3529,200,ML0151EN,dives,1
3530,200,ML0151EN,relates,1
3531,200,ML0151EN,vs,1
3532,201,GPXX01AVEN,learn,1
3533,201,GPXX01AVEN,microservices,2
3534,201,GPXX01AVEN,using,1
3535,201,GPXX01AVEN,containerize,1
3536,201,GPXX01AVEN,containerizing,1
3537,201,GPXX01AVEN,liberty,1
3538,201,GPXX01AVEN,open,1
3539,201,GPXX01AVEN,run,1
3540,201,GPXX01AVEN,running,1
3541,201,GPXX01AVEN,containers,1
3542,201,GPXX01AVEN,docker,2
3543,201,GPXX01AVEN,java,1
3544,202,ML0120ENv2,data,6
3545,202,ML0120ENv2,use,1
3546,202,ML0120ENv2,course,1
3547,202,ML0120ENv2,deep,3
3548,202,ML0120ENv2,images,1
3549,202,ML0120ENv2,learning,2
3550,202,ML0120ENv2,networks,2
3551,202,ML0120ENv2,neural,1
3552,202,ML0120ENv2,problems,1
3553,202,ML0120ENv2,tensorflow,2
3554,202,ML0120ENv2,sound,1
3555,202,ML0120ENv2,world,2
3556,202,ML0120ENv2,different,1
3557,202,ML0120ENv2,types,1
3558,202,ML0120ENv2,text,1
3559,202,ML0120ENv2,real,1
3560,202,ML0120ENv2,apply,1
3561,202,ML0120ENv2,capable,1
3562,202,ML0120ENv2,capture,1
3563,202,ML0120ENv2,discovering,1
3564,202,ML0120ENv2,hidden,1
3565,202,ML0120ENv2,instance,1
3566,202,ML0120ENv2,kind,1
3567,202,ML0120ENv2,library,1
3568,202,ML0120ENv2,majority,1
3569,202,ML0120ENv2,relevant,1
3570,202,ML0120ENv2,shallow,1
3571,202,ML0120ENv2,solve,1
3572,202,ML0120ENv2,structure,1
3573,202,ML0120ENv2,structures,1
3574,202,ML0120ENv2,unlabeled,1
3575,202,ML0120ENv2,unstructured,1
3576,202,ML0120ENv2,within¬†these,1
3577,203,RP0101EN,create,1
3578,203,RP0101EN,data,4
3579,203,RP0101EN,learn,2
3580,203,RP0101EN,r,4
3581,203,RP0101EN,science,2
3582,203,RP0101EN,first,1
3583,203,RP0101EN,hands,1
3584,203,RP0101EN,dive,1
3585,203,RP0101EN,exercises,1
3586,203,RP0101EN,journey,1
3587,203,RP0101EN,functions,1
3588,203,RP0101EN,operations,1
3589,203,RP0101EN,ready,1
3590,203,RP0101EN,structures,1
3591,203,RP0101EN,code,1
3592,203,RP0101EN,write,1
3593,203,RP0101EN,able,1
3594,203,RP0101EN,steps,1
3595,203,RP0101EN,try,1
3596,203,RP0101EN,hours,1
3597,203,RP0101EN,guide,1
3598,203,RP0101EN,head,1
3599,203,RP0101EN,import,1
3600,204,GPXX0G31EN,data,2
3601,204,GPXX0G31EN,learn,1
3602,204,GPXX0G31EN,use,1
3603,204,GPXX0G31EN,microservices,2
3604,204,GPXX0G31EN,using,1
3605,204,GPXX0G31EN,api,2
3606,204,GPXX0G31EN,database,1
3607,204,GPXX0G31EN,access,1
3608,204,GPXX0G31EN,java,2
3609,204,GPXX0G31EN,accessing,1
3610,204,GPXX0G31EN,persistence,2
3611,204,GPXX0G31EN,jpa,2
3612,204,GPXX0G31EN,persist,1
3613,204,GPXX0G31EN,persisting,1
3614,205,GPXX0KY1EN,create,1
3615,205,GPXX0KY1EN,data,1
3616,205,GPXX0KY1EN,based,1
3617,205,GPXX0KY1EN,science,1
3618,205,GPXX0KY1EN,basic,1
3619,205,GPXX0KY1EN,guided,1
3620,205,GPXX0KY1EN,project,1
3621,205,GPXX0KY1EN,interactive,1
3622,205,GPXX0KY1EN,statistics,1
3623,205,GPXX0KY1EN,make,1
3624,205,GPXX0KY1EN,health,1
3625,205,GPXX0KY1EN,linear,1
